model,scoring,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__n_neighbors,param_classifier__p,param_classifier__weights,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision_macro,split1_test_precision_macro,split2_test_precision_macro,mean_test_precision_macro,std_test_precision_macro,rank_test_precision_macro,split0_test_recall_macro,split1_test_recall_macro,split2_test_recall_macro,mean_test_recall_macro,std_test_recall_macro,rank_test_recall_macro,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro,preproc_scaled,param_classifier__max_depth,param_classifier__n_estimators,param_classifier__learning_rate
KNN,f1_macro,0.09602761268615723,0.011388059000836795,0.06898999214172363,0.0053060060189134796,6.0,2.0,uniform,"{'classifier__n_neighbors': 6, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.8458149779735683,0.8631346578366446,0.8432671081677704,0.8507389146593277,0.008826616823574827,10,0.7088032454361055,0.8387442791762014,0.6924581759309228,0.7466685668477432,0.06544841696520526,10,0.5925286736418222,0.586340769903762,0.552001312335958,0.5769569186271807,0.01782618396609816,11,0.6134384274801732,0.6098299622138253,0.557671943118837,0.5936467776042785,0.02548066970058926,11,True,,,
KNN,f1_macro,0.09718831380208333,0.010441149057798658,0.05859088897705078,0.007168095276545397,6.0,2.0,distance,"{'classifier__n_neighbors': 6, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.8480176211453745,0.8653421633554084,0.8410596026490066,0.8514731290499298,0.010209998033752835,9,0.7207045291157441,0.8933566433566433,0.6759681093394078,0.7633430939372651,0.0937300346316305,9,0.5883040304893395,0.5820209973753281,0.5394247594050744,0.5699165957565806,0.02171302511310083,12,0.6088699104768326,0.6040266532922548,0.537492909812819,0.5834631578606354,0.03256595424900385,12,True,,,
KNN,f1_macro,0.0928334395090739,0.0033741209604557345,0.0798343022664388,0.002833583995359425,15.0,1.0,uniform,"{'classifier__n_neighbors': 15, 'classifier__p': 1, 'classifier__weights': 'uniform'}",0.8612334801762115,0.8609271523178808,0.847682119205298,0.8566142505664635,0.006317208622961742,5,0.9290540540540541,0.9290540540540541,0.9233333333333333,0.9271471471471472,0.0026967736099306754,1,0.5684931506849316,0.5625,0.5208333333333334,0.5506088280060882,0.021196139995111017,13,0.5823001095290252,0.5729292929292928,0.4984837545126354,0.5512377189903178,0.037498343314702046,13,True,,,
KNN,f1_macro,0.08608889579772949,0.005175554208930989,0.0808718999226888,0.005520144254978493,15.0,1.0,distance,"{'classifier__n_neighbors': 15, 'classifier__p': 1, 'classifier__weights': 'distance'}",0.8612334801762115,0.8609271523178808,0.847682119205298,0.8566142505664635,0.006317208622961742,5,0.9290540540540541,0.9290540540540541,0.9233333333333333,0.9271471471471472,0.0026967736099306754,1,0.5684931506849316,0.5625,0.5208333333333334,0.5506088280060882,0.021196139995111017,13,0.5823001095290252,0.5729292929292928,0.4984837545126354,0.5512377189903178,0.037498343314702046,13,True,,,
KNN,f1_macro,0.09383169809977214,0.005157521917652297,0.059961160024007164,0.0033643969727100965,15.0,2.0,uniform,"{'classifier__n_neighbors': 15, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.8546255506607929,0.8587196467991169,0.8454746136865342,0.8529399370488147,0.005537068747693015,7,0.8714107365792758,0.9280898876404494,0.9223946784922394,0.9072984342373216,0.025482725968872067,3,0.55348218458994,0.5555555555555556,0.5138888888888888,0.5409755430114614,0.019171851596497327,15,0.5576094017598772,0.5612590799031477,0.4849597193347193,0.5346094003325814,0.035139229312640186,15,True,,,
KNN,f1_macro,0.08806753158569336,0.003161344633719007,0.0573424498240153,0.004607801730850199,15.0,2.0,distance,"{'classifier__n_neighbors': 15, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.8546255506607929,0.8587196467991169,0.8454746136865342,0.8529399370488147,0.005537068747693015,7,0.8714107365792758,0.9280898876404494,0.9223946784922394,0.9072984342373216,0.025482725968872067,3,0.55348218458994,0.5555555555555556,0.5138888888888888,0.5409755430114614,0.019171851596497327,15,0.5576094017598772,0.5612590799031477,0.4849597193347193,0.5346094003325814,0.035139229312640186,15,True,,,
Random Forest,f1_macro,0.40292946497599286,0.019582227823263874,0.08939894040425618,0.0021364389890889297,,,,"{'classifier__max_depth': None, 'classifier__n_estimators': 100}",0.9118942731277533,0.9315673289183223,0.8984547461368654,0.9139721160609803,0.013597765945332838,1,0.9076359770861631,0.9422385620915033,0.8813948840927258,0.9104231410901308,0.024917390185617862,4,0.7481753137022256,0.7959864391951006,0.7087160979877516,0.7509592836283593,0.03568231102403535,1,0.7993724866321976,0.8478762471157908,0.7582149818991923,0.8018212385490603,0.03664498973959974,1,False,,100.0,
Random Forest,f1_macro,0.3861328760782878,0.016956081266466347,0.09265621503194173,0.006095038994679272,,,,"{'classifier__max_depth': 100, 'classifier__n_estimators': 100}",0.9118942731277533,0.9315673289183223,0.8984547461368654,0.9139721160609803,0.013597765945332838,1,0.9076359770861631,0.9422385620915033,0.8813948840927258,0.9104231410901308,0.024917390185617862,4,0.7481753137022256,0.7959864391951006,0.7087160979877516,0.7509592836283593,0.03568231102403535,1,0.7993724866321976,0.8478762471157908,0.7582149818991923,0.8018212385490603,0.03664498973959974,1,False,100,100.0,
Random Forest,f1_macro,1.682105541229248,0.013102324450050256,0.13825170199076334,0.013127605037047319,,,,"{'classifier__max_depth': 10, 'classifier__n_estimators': 500}",0.9118942731277533,0.9315673289183223,0.8940397350993378,0.9125004457151378,0.015326570792036153,5,0.9169601482854495,0.9517867271695972,0.8852434679334917,0.9179967811295128,0.02717605923333903,3,0.7426383345917377,0.7903543307086615,0.6891951006124234,0.7407292553042741,0.04132013953034102,6,0.7963029432878679,0.8456219425053593,0.7393055821983503,0.7937434893305259,0.04344118798753286,3,False,10,500.0,
Random Forest,f1_macro,3.040256977081299,0.045590168718164036,0.24275676409403482,0.008695078079761692,,,,"{'classifier__max_depth': 10, 'classifier__n_estimators': 1000}",0.9096916299559471,0.9315673289183223,0.8962472406181016,0.9125020664974569,0.014555664980784113,3,0.9053140096618357,0.9517867271695972,0.8994802018040056,0.9188603128784795,0.023403986798310825,1,0.7413259986337324,0.7903543307086615,0.6905074365704287,0.7407292553042742,0.040764507799586354,4,0.7927979072744475,0.8456219425053593,0.7425794049015222,0.7936664182271097,0.04207142238634768,4,False,10,1000.0,
Random Forest,f1_macro,4.307819286982219,0.035369367878224714,0.32901207605997723,0.024535924135378518,,,,"{'classifier__max_depth': 10, 'classifier__n_estimators': 1500}",0.9096916299559471,0.9315673289183223,0.8962472406181016,0.9125020664974569,0.014555664980784113,3,0.9053140096618357,0.9517867271695972,0.8994802018040056,0.9188603128784795,0.023403986798310825,1,0.7413259986337324,0.7903543307086615,0.6905074365704287,0.7407292553042742,0.040764507799586354,4,0.7927979072744475,0.8456219425053593,0.7425794049015222,0.7936664182271097,0.04207142238634768,4,False,10,1500.0,
Random Forest,f1_macro,0.39942185084025067,0.013025551109844115,0.08854945500691731,0.0031376432397461304,,,,"{'classifier__max_depth': 10, 'classifier__n_estimators': 100}",0.9096916299559471,0.9337748344370861,0.891832229580574,0.9117662313245357,0.017185720888115055,6,0.9053140096618357,0.9531840408979773,0.8718614718614719,0.910119840807095,0.033373263434690284,6,0.7413259986337324,0.7972987751531059,0.6878827646544182,0.7421691794804187,0.044672878079191,3,0.7927979072744475,0.8517023134002619,0.7360799001248439,0.7935267069331845,0.04720546560597138,6,False,10,100.0,
Random Forest,f1_macro,4.416042884190877,0.019665052294101235,0.25921448071797687,0.018806990216241447,,,,"{'classifier__max_depth': None, 'classifier__n_estimators': 1500}",0.9096916299559471,0.9315673289183223,0.891832229580574,0.9110303961516144,0.016249384625069717,7,0.9053140096618357,0.9517867271695972,0.8718614718614719,0.9096540695643016,0.0327733499354277,7,0.7413259986337324,0.7903543307086615,0.6878827646544182,0.7398543646656041,0.0418467819734835,7,0.7927979072744475,0.8456219425053593,0.7360799001248439,0.7914999166348835,0.044729768961315176,7,False,,1500.0,
Random Forest,f1_macro,1.4877119064331055,0.026948750719476118,0.15770498911539713,0.00150735791069565,,,,"{'classifier__max_depth': None, 'classifier__n_estimators': 500}",0.9096916299559471,0.9315673289183223,0.891832229580574,0.9110303961516144,0.016249384625069717,7,0.9053140096618357,0.9517867271695972,0.8718614718614719,0.9096540695643016,0.0327733499354277,7,0.7413259986337324,0.7903543307086615,0.6878827646544182,0.7398543646656041,0.0418467819734835,7,0.7927979072744475,0.8456219425053593,0.7360799001248439,0.7914999166348835,0.044729768961315176,7,False,,500.0,
Random Forest,f1_macro,3.785494804382324,0.10837004320027091,0.20366605122884116,0.01110078021342887,,,,"{'classifier__max_depth': 100, 'classifier__n_estimators': 1500}",0.9096916299559471,0.9315673289183223,0.891832229580574,0.9110303961516144,0.016249384625069717,7,0.9053140096618357,0.9517867271695972,0.8718614718614719,0.9096540695643016,0.0327733499354277,7,0.7413259986337324,0.7903543307086615,0.6878827646544182,0.7398543646656041,0.0418467819734835,7,0.7927979072744475,0.8456219425053593,0.7360799001248439,0.7914999166348835,0.044729768961315176,7,False,100,1500.0,
Random Forest,f1_macro,1.226197878519694,0.03362449008165789,0.15451335906982422,0.008724009794169141,,,,"{'classifier__max_depth': 100, 'classifier__n_estimators': 500}",0.9096916299559471,0.9315673289183223,0.891832229580574,0.9110303961516144,0.016249384625069717,7,0.9053140096618357,0.9517867271695972,0.8718614718614719,0.9096540695643016,0.0327733499354277,7,0.7413259986337324,0.7903543307086615,0.6878827646544182,0.7398543646656041,0.0418467819734835,7,0.7927979072744475,0.8456219425053593,0.7360799001248439,0.7914999166348835,0.044729768961315176,7,False,100,500.0,
Random Forest,f1_macro,3.2110737959543862,0.05235125053737255,0.25109362602233887,0.01261860690714912,,,,"{'classifier__max_depth': None, 'classifier__n_estimators': 1000}",0.9096916299559471,0.9315673289183223,0.8896247240618101,0.9102945609786932,0.017128303475067636,11,0.9053140096618357,0.9517867271695972,0.8592587392952408,0.9054531587088913,0.03777452101494018,11,0.7413259986337324,0.7903543307086615,0.6865704286964129,0.7394169193462691,0.04239109982859112,11,0.7927979072744475,0.8456219425053593,0.7329009433962264,0.7904402643920111,0.04604834249649031,11,False,,1000.0,
Random Forest,f1_macro,2.94942037264506,0.11784626838299676,0.24998720486958823,0.017405759027733256,,,,"{'classifier__max_depth': 100, 'classifier__n_estimators': 1000}",0.9096916299559471,0.9315673289183223,0.8896247240618101,0.9102945609786932,0.017128303475067636,11,0.9053140096618357,0.9517867271695972,0.8592587392952408,0.9054531587088913,0.03777452101494018,11,0.7413259986337324,0.7903543307086615,0.6865704286964129,0.7394169193462691,0.04239109982859112,11,0.7927979072744475,0.8456219425053593,0.7329009433962264,0.7904402643920111,0.04604834249649031,11,False,100,1000.0,
XGBoost,f1_macro,0.16939171155293783,0.012291098122264638,0.01958306630452474,0.00046836650055455544,,,,"{'classifier__learning_rate': 0.2, 'classifier__max_depth': 15, 'classifier__n_estimators': 500}",0.8964757709251101,0.9293598233995585,0.8940397350993378,0.9066251098080021,0.016106602563414476,2,0.8327114427860697,0.8983447283195394,0.8584971464806594,0.8631844391954228,0.02699888981945858,8,0.7500629202171647,0.8228346456692913,0.706091426071741,0.7596629973193991,0.04814122239672978,4,0.7819872286079182,0.8544344473007712,0.7516674280493376,0.7960297013193424,0.043113480810101225,1,False,15,500.0,0.2
XGBoost,f1_macro,0.2046346664428711,0.0125038927827797,0.01939249038696289,0.0001896505529221128,,,,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 10, 'classifier__n_estimators': 500}",0.8964757709251101,0.9315673289183223,0.8874172185430463,0.9051534394621595,0.01904003693915247,11,0.8291203703703703,0.9062128825947922,0.8282914989344068,0.854541583966523,0.03653869258209402,16,0.7555998993276525,0.8241469816272966,0.7021544181977253,0.7606337663842249,0.049930293050658325,1,0.7848710012400819,0.8580554516693115,0.7421799149638987,0.795035455957764,0.047848873943369716,2,False,10,500.0,0.1
XGBoost,f1_macro,0.36558326085408527,0.0046766927424824085,0.021328449249267578,0.0005832514093872586,,,,"{'classifier__learning_rate': 0.05, 'classifier__max_depth': 10, 'classifier__n_estimators': 1000}",0.8898678414096917,0.9315673289183223,0.8940397350993378,0.9051583018091173,0.01875151031926891,8,0.8148496682821249,0.9121462264150944,0.8454118873826904,0.8574692606933031,0.040625855843245,11,0.740588933232661,0.8185148731408574,0.7173556430446194,0.7588198164727126,0.043263312295756244,6,0.769617992124386,0.8561536491677337,0.759170653907496,0.7949807650665385,0.04346552680687085,3,False,10,1000.0,0.05
XGBoost,f1_macro,0.32010531425476074,0.02308532502854436,0.024683396021525066,0.0037956441083866342,,,,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 15, 'classifier__n_estimators': 1000}",0.8986784140969163,0.9293598233995585,0.8874172185430463,0.9051518186798404,0.01772426304453955,12,0.8326270221007064,0.8983447283195394,0.8338907469342252,0.8549541657848237,0.03068609824141893,14,0.7624492143961457,0.8228346456692913,0.6965223097112861,0.7606020565922411,0.05158333418043975,2,0.7908253205128205,0.8544344473007712,0.7381947985721571,0.7944848554619162,0.04752513812829755,4,False,15,1000.0,0.1
XGBoost,f1_macro,0.3703012466430664,0.05416787161892873,0.023434559504191082,0.004619917238454943,,,,"{'classifier__learning_rate': 0.2, 'classifier__max_depth': 15, 'classifier__n_estimators': 1500}",0.8898678414096917,0.9315673289183223,0.8962472406181016,0.9058941369820386,0.018339552370273654,4,0.8148496682821249,0.9062128825947922,0.8696400727650728,0.8635675412139966,0.03754522572369403,6,0.740588933232661,0.8241469816272966,0.7074037620297463,0.757379892296568,0.04911684748444138,7,0.769617992124386,0.8580554516693115,0.75491809883393,0.7941971808758758,0.045551661347189215,5,False,15,1500.0,0.2
XGBoost,f1_macro,0.43145155906677246,0.052765710739830746,0.024704138437906902,0.003988702214506696,,,,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 15, 'classifier__n_estimators': 1500}",0.9008810572687225,0.9271523178807947,0.8852097130242825,0.9044143627245999,0.0173043098893653,15,0.8396296296296297,0.8907496012759171,0.8241525423728814,0.8515105910928095,0.028456516507363437,17,0.7637615503541509,0.821522309711286,0.6952099737532809,0.760164611272906,0.05162948144782935,3,0.7940254267192273,0.8508575020202926,0.7351115509175963,0.7933314932190387,0.04725563428096137,6,False,15,1500.0,0.1
XGBoost,f1_macro,0.326466162999471,0.03379443271046451,0.018641312917073567,0.0005342315185391988,,,,"{'classifier__learning_rate': 0.2, 'classifier__max_depth': 20, 'classifier__n_estimators': 1500}",0.8898678414096917,0.9315673289183223,0.8962472406181016,0.9058941369820386,0.018339552370273654,4,0.8180800856322679,0.9062128825947922,0.8696400727650728,0.8646443469973777,0.036153058257625485,5,0.7350519541221732,0.8241469816272966,0.7074037620297463,0.755534232593072,0.04981223162383612,12,0.7664993416721527,0.8580554516693115,0.75491809883393,0.7931576307251315,0.046132610800434994,7,False,20,1500.0,0.2
XGBoost,f1_macro,0.2757219473520915,0.048882803227391476,0.02282094955444336,0.004962045474162975,,,,"{'classifier__learning_rate': 0.2, 'classifier__max_depth': 15, 'classifier__n_estimators': 1000}",0.8898678414096917,0.9315673289183223,0.8940397350993378,0.9051583018091173,0.01875151031926891,8,0.8148496682821249,0.9062128825947922,0.8584971464806594,0.8598532324525255,0.03731119992046991,9,0.740588933232661,0.8241469816272966,0.706091426071741,0.7569424469772329,0.04956380808767721,8,0.769617992124386,0.8580554516693115,0.7516674280493376,0.7931136239476784,0.046501874001827884,8,False,15,1000.0,0.2
XGBoost,f1_macro,0.27710890769958496,0.04566145412560291,0.022397836049397785,0.004672259520923783,,,,"{'classifier__learning_rate': 0.2, 'classifier__max_depth': 20, 'classifier__n_estimators': 1000}",0.8920704845814978,0.9315673289183223,0.8940397350993378,0.9058925161997192,0.01817262580553521,6,0.8254455445544555,0.9062128825947922,0.8584971464806594,0.8633851912099691,0.03315378771208805,7,0.7363642900801783,0.8241469816272966,0.706091426071741,0.755534232593072,0.050065913696136305,12,0.7696028170472788,0.8580554516693115,0.7516674280493376,0.7931085655886427,0.04650443027861899,9,False,20,1000.0,0.2
XGBoost,f1_macro,0.18734184900919595,0.03870225310326993,0.03662753105163574,0.01762712349497959,,,,"{'classifier__learning_rate': 0.2, 'classifier__max_depth': 20, 'classifier__n_estimators': 500}",0.8898678414096917,0.9293598233995585,0.8940397350993378,0.9044224666361959,0.017715435755236042,13,0.8148496682821249,0.8983447283195394,0.8584971464806594,0.8572305143607745,0.034098480223789106,12,0.740588933232661,0.8228346456692913,0.706091426071741,0.7565050016578979,0.0489709829462855,9,0.769617992124386,0.8544344473007712,0.7516674280493376,0.7919066224914983,0.044817052886800816,10,False,20,500.0,0.2
XGBoost,f1_macro,0.3839377562204997,0.06696581552328455,0.027572154998779297,0.004316593313807942,,,,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 10, 'classifier__n_estimators': 1000}",0.8942731277533039,0.9315673289183223,0.8896247240618101,0.9051550602444788,0.01877245973217582,10,0.8291247019899771,0.9062128825947922,0.8441344324667089,0.8598240056838261,0.033369336503658614,10,0.7432136051486715,0.8241469816272966,0.6978346456692913,0.7550650774817531,0.052243306436572,15,0.7758393680052666,0.8580554516693115,0.7413202375513933,0.7917383524086571,0.04896502719685751,11,False,10,1000.0,0.1
XGBoost,f1_macro,0.0831286112467448,0.002806398485372443,0.0184781551361084,0.0009003223698434197,,,,"{'classifier__learning_rate': 0.2, 'classifier__max_depth': 5, 'classifier__n_estimators': 100}",0.8942731277533039,0.9227373068432672,0.891832229580574,0.902947554725715,0.014028903797233028,18,0.8255305133392932,0.876322808225071,0.8417002131186361,0.8478511782276668,0.021187104313242656,29,0.7487505842591594,0.8188976377952756,0.710411198600175,0.7593531402182033,0.04491946509741301,5,0.7788332724394106,0.8438315685791677,0.7522905065339419,0.7916517825175067,0.038454970728187716,12,False,5,100.0,0.2
XGBoost,f1_macro,0.8865112463633219,0.013196900499553089,0.020763317743937176,0.0002676110457596065,,,,"{'classifier__learning_rate': 0.05, 'classifier__max_depth': 5, 'classifier__n_estimators': 500}",0.9008810572687225,0.9249448123620309,0.8874172185430463,0.9044143627245999,0.015522956334497434,15,0.8435706084959816,0.8881567110471393,0.8338907469342252,0.8552060221591153,0.023632405063248808,13,0.758224571243663,0.8145778652668416,0.6965223097112861,0.7564415820739302,0.048212466141495325,10,0.791264367816092,0.8453366002570695,0.7381947985721571,0.7915985888817728,0.043741095816656084,13,False,5,500.0,0.05
XGBoost,f1_macro,0.11043532689412434,0.005283384870790326,0.019650777180989582,0.0003451867044100287,,,,"{'classifier__learning_rate': 0.05, 'classifier__max_depth': 20, 'classifier__n_estimators': 100}",0.8942731277533039,0.9359823399558499,0.8896247240618101,0.9066267305903213,0.020844116118398256,1,0.8375241779497098,0.9372095372802587,0.8441344324667089,0.8729560492322258,0.045514150993208734,2,0.7321396469276957,0.8155074365704287,0.6978346456692913,0.7484939097224719,0.049411994922192386,32,0.7695431472081218,0.8616939516765805,0.7413202375513933,0.7908524454786985,0.05140053441785325,14,False,20,100.0,0.05
XGBoost,f1_macro,0.11295223236083984,0.0019922735051137157,0.018925825754801433,0.0005630962421155394,,,,"{'classifier__learning_rate': 0.05, 'classifier__max_depth': 15, 'classifier__n_estimators': 100}",0.8920704845814978,0.9359823399558499,0.8896247240618101,0.9058925161997192,0.021300133902336024,6,0.8294334975369457,0.9372095372802587,0.8441344324667089,0.8702591557613045,0.04771997877271412,3,0.7308273109696903,0.8155074365704287,0.6978346456692913,0.7480564644031368,0.049560429280092855,36,0.7663897844098837,0.8616939516765805,0.7413202375513933,0.7898013245459525,0.051855780273949145,15,False,15,100.0,0.05
XGBoost,f1_macro,0.11013182004292806,0.008167357167011988,0.0215603510538737,0.002017932725449404,,,,"{'classifier__learning_rate': 0.05, 'classifier__max_depth': 10, 'classifier__n_estimators': 100}",0.9008810572687225,0.9315673289183223,0.8874172185430463,0.9066218682433638,0.018475673095942186,3,0.8580562659846547,0.9257678318852294,0.8402091995841996,0.8746777658180278,0.03685354422430153,1,0.7416136339121994,0.807250656167979,0.6908902012248469,0.7465848304350083,0.04763383576684721,40,0.7824072594817395,0.8521556035163447,0.7340600646921368,0.7895409758967403,0.04847546805661764,16,False,10,100.0,0.05
XGBoost,f1_macro,0.4088936646779378,0.005418144031830551,0.022263209025065105,0.0008865887009374843,,,,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 10, 'classifier__n_estimators': 1500}",0.8920704845814978,0.9337748344370861,0.8852097130242825,0.9036850106809555,0.021460283732922775,17,0.8254455445544555,0.9143692564745196,0.8241525423728814,0.8546557811339522,0.04222710280216412,15,0.7363642900801783,0.8254593175853018,0.6952099737532809,0.752344527139587,0.05436143776933654,19,0.7696028170472788,0.8617216117216118,0.7351115509175963,0.7888119932288289,0.053443248475240845,17,False,10,1500.0,0.1
