model,scoring,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__n_neighbors,param_classifier__p,param_classifier__weights,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision_macro,split1_test_precision_macro,split2_test_precision_macro,mean_test_precision_macro,std_test_precision_macro,rank_test_precision_macro,split0_test_recall_macro,split1_test_recall_macro,split2_test_recall_macro,mean_test_recall_macro,std_test_recall_macro,rank_test_recall_macro,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro,preproc_scaled,param_classifier__max_depth,param_classifier__n_estimators,param_classifier__learning_rate
KNN,f1_macro,0.10715762774149577,0.006222803821566861,0.08881274859110515,0.0016607673290838956,15.0,1.0,uniform,"{'classifier__n_neighbors': 15, 'classifier__p': 1, 'classifier__weights': 'uniform'}",0.8612334801762115,0.8609271523178808,0.847682119205298,0.8566142505664635,0.006317208622961742,5,0.9290540540540541,0.9290540540540541,0.9233333333333333,0.9271471471471472,0.0026967736099306754,1,0.5684931506849316,0.5625,0.5208333333333334,0.5506088280060882,0.021196139995111017,13,0.5823001095290252,0.5729292929292928,0.4984837545126354,0.5512377189903178,0.037498343314702046,13,True,,,
KNN,f1_macro,0.09564447402954102,0.012889477169140334,0.0781706174214681,0.004218773545812236,15.0,1.0,distance,"{'classifier__n_neighbors': 15, 'classifier__p': 1, 'classifier__weights': 'distance'}",0.8612334801762115,0.8609271523178808,0.847682119205298,0.8566142505664635,0.006317208622961742,5,0.9290540540540541,0.9290540540540541,0.9233333333333333,0.9271471471471472,0.0026967736099306754,1,0.5684931506849316,0.5625,0.5208333333333334,0.5506088280060882,0.021196139995111017,13,0.5823001095290252,0.5729292929292928,0.4984837545126354,0.5512377189903178,0.037498343314702046,13,True,,,
KNN,f1_macro,0.08854556083679199,0.010209973219070408,0.061752716700236,0.010430899876428174,15.0,2.0,uniform,"{'classifier__n_neighbors': 15, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.8546255506607929,0.8587196467991169,0.8454746136865342,0.8529399370488147,0.005537068747693015,7,0.8714107365792758,0.9280898876404494,0.9223946784922394,0.9072984342373216,0.025482725968872067,3,0.55348218458994,0.5555555555555556,0.5138888888888888,0.5409755430114614,0.019171851596497327,15,0.5576094017598772,0.5612590799031477,0.4849597193347193,0.5346094003325814,0.035139229312640186,15,True,,,
KNN,f1_macro,0.09003845850626628,0.014674637862302772,0.05594722429911295,0.003152447504509112,15.0,2.0,distance,"{'classifier__n_neighbors': 15, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.8546255506607929,0.8587196467991169,0.8454746136865342,0.8529399370488147,0.005537068747693015,7,0.8714107365792758,0.9280898876404494,0.9223946784922394,0.9072984342373216,0.025482725968872067,3,0.55348218458994,0.5555555555555556,0.5138888888888888,0.5409755430114614,0.019171851596497327,15,0.5576094017598772,0.5612590799031477,0.4849597193347193,0.5346094003325814,0.035139229312640186,15,True,,,
Random Forest,f1_macro,0.32811665534973145,0.010462157018080587,0.09287317593892415,0.004273488312607166,,,,"{'classifier__max_depth': None, 'classifier__n_estimators': 100}",0.9118942731277533,0.9315673289183223,0.8984547461368654,0.9139721160609803,0.013597765945332838,1,0.9076359770861631,0.9422385620915033,0.8813948840927258,0.9104231410901308,0.024917390185617862,4,0.7481753137022256,0.7959864391951006,0.7087160979877516,0.7509592836283593,0.03568231102403535,1,0.7993724866321976,0.8478762471157908,0.7582149818991923,0.8018212385490603,0.03664498973959974,1,False,,100.0,
Random Forest,f1_macro,0.3991735776265462,0.018888396053368756,0.08748126029968262,0.010606773728651942,,,,"{'classifier__max_depth': 100, 'classifier__n_estimators': 100}",0.9118942731277533,0.9315673289183223,0.8984547461368654,0.9139721160609803,0.013597765945332838,1,0.9076359770861631,0.9422385620915033,0.8813948840927258,0.9104231410901308,0.024917390185617862,4,0.7481753137022256,0.7959864391951006,0.7087160979877516,0.7509592836283593,0.03568231102403535,1,0.7993724866321976,0.8478762471157908,0.7582149818991923,0.8018212385490603,0.03664498973959974,1,False,100,100.0,
Random Forest,f1_macro,1.7099018096923828,0.052032810957938457,0.15595602989196777,0.007627600595546514,,,,"{'classifier__max_depth': 10, 'classifier__n_estimators': 500}",0.9118942731277533,0.9315673289183223,0.8940397350993378,0.9125004457151378,0.015326570792036153,5,0.9169601482854495,0.9517867271695972,0.8852434679334917,0.9179967811295128,0.02717605923333903,3,0.7426383345917377,0.7903543307086615,0.6891951006124234,0.7407292553042741,0.04132013953034102,6,0.7963029432878679,0.8456219425053593,0.7393055821983503,0.7937434893305259,0.04344118798753286,3,False,10,500.0,
Random Forest,f1_macro,3.0483697255452475,0.07091673013270476,0.25690722465515137,0.010266412278396074,,,,"{'classifier__max_depth': 10, 'classifier__n_estimators': 1000}",0.9096916299559471,0.9315673289183223,0.8962472406181016,0.9125020664974569,0.014555664980784113,3,0.9053140096618357,0.9517867271695972,0.8994802018040056,0.9188603128784795,0.023403986798310825,1,0.7413259986337324,0.7903543307086615,0.6905074365704287,0.7407292553042742,0.040764507799586354,4,0.7927979072744475,0.8456219425053593,0.7425794049015222,0.7936664182271097,0.04207142238634768,4,False,10,1000.0,
Random Forest,f1_macro,4.253864129384358,0.05790680442944732,0.3255949815114339,0.00124208178444835,,,,"{'classifier__max_depth': 10, 'classifier__n_estimators': 1500}",0.9096916299559471,0.9315673289183223,0.8962472406181016,0.9125020664974569,0.014555664980784113,3,0.9053140096618357,0.9517867271695972,0.8994802018040056,0.9188603128784795,0.023403986798310825,1,0.7413259986337324,0.7903543307086615,0.6905074365704287,0.7407292553042742,0.040764507799586354,4,0.7927979072744475,0.8456219425053593,0.7425794049015222,0.7936664182271097,0.04207142238634768,4,False,10,1500.0,
Random Forest,f1_macro,0.4053674538930257,0.02304479751876299,0.09878929456075032,0.005183694723025146,,,,"{'classifier__max_depth': 10, 'classifier__n_estimators': 100}",0.9096916299559471,0.9337748344370861,0.891832229580574,0.9117662313245357,0.017185720888115055,6,0.9053140096618357,0.9531840408979773,0.8718614718614719,0.910119840807095,0.033373263434690284,6,0.7413259986337324,0.7972987751531059,0.6878827646544182,0.7421691794804187,0.044672878079191,3,0.7927979072744475,0.8517023134002619,0.7360799001248439,0.7935267069331845,0.04720546560597138,6,False,10,100.0,
Random Forest,f1_macro,4.376620769500732,0.08443146975490265,0.3136085669199626,0.04170924439979707,,,,"{'classifier__max_depth': None, 'classifier__n_estimators': 1500}",0.9096916299559471,0.9315673289183223,0.891832229580574,0.9110303961516144,0.016249384625069717,7,0.9053140096618357,0.9517867271695972,0.8718614718614719,0.9096540695643016,0.0327733499354277,7,0.7413259986337324,0.7903543307086615,0.6878827646544182,0.7398543646656041,0.0418467819734835,7,0.7927979072744475,0.8456219425053593,0.7360799001248439,0.7914999166348835,0.044729768961315176,7,False,,1500.0,
Random Forest,f1_macro,1.5267547766367595,0.03434336310251339,0.16328136126200357,0.013066870551860073,,,,"{'classifier__max_depth': None, 'classifier__n_estimators': 500}",0.9096916299559471,0.9315673289183223,0.891832229580574,0.9110303961516144,0.016249384625069717,7,0.9053140096618357,0.9517867271695972,0.8718614718614719,0.9096540695643016,0.0327733499354277,7,0.7413259986337324,0.7903543307086615,0.6878827646544182,0.7398543646656041,0.0418467819734835,7,0.7927979072744475,0.8456219425053593,0.7360799001248439,0.7914999166348835,0.044729768961315176,7,False,,500.0,
Random Forest,f1_macro,3.6803770065307617,0.020989459576150303,0.19575770696004233,0.007032866650966951,,,,"{'classifier__max_depth': 100, 'classifier__n_estimators': 1500}",0.9096916299559471,0.9315673289183223,0.891832229580574,0.9110303961516144,0.016249384625069717,7,0.9053140096618357,0.9517867271695972,0.8718614718614719,0.9096540695643016,0.0327733499354277,7,0.7413259986337324,0.7903543307086615,0.6878827646544182,0.7398543646656041,0.0418467819734835,7,0.7927979072744475,0.8456219425053593,0.7360799001248439,0.7914999166348835,0.044729768961315176,7,False,100,1500.0,
Random Forest,f1_macro,1.2127484480539958,0.02765357526281,0.1495844523111979,0.005032357197031988,,,,"{'classifier__max_depth': 100, 'classifier__n_estimators': 500}",0.9096916299559471,0.9315673289183223,0.891832229580574,0.9110303961516144,0.016249384625069717,7,0.9053140096618357,0.9517867271695972,0.8718614718614719,0.9096540695643016,0.0327733499354277,7,0.7413259986337324,0.7903543307086615,0.6878827646544182,0.7398543646656041,0.0418467819734835,7,0.7927979072744475,0.8456219425053593,0.7360799001248439,0.7914999166348835,0.044729768961315176,7,False,100,500.0,
Random Forest,f1_macro,3.2841633955637612,0.035710590933005555,0.24242401123046875,0.007701249324721546,,,,"{'classifier__max_depth': None, 'classifier__n_estimators': 1000}",0.9096916299559471,0.9315673289183223,0.8896247240618101,0.9102945609786932,0.017128303475067636,11,0.9053140096618357,0.9517867271695972,0.8592587392952408,0.9054531587088913,0.03777452101494018,11,0.7413259986337324,0.7903543307086615,0.6865704286964129,0.7394169193462691,0.04239109982859112,11,0.7927979072744475,0.8456219425053593,0.7329009433962264,0.7904402643920111,0.04604834249649031,11,False,,1000.0,
Random Forest,f1_macro,2.8984208901723227,0.09291845006582322,0.2606800397237142,0.021045611990615064,,,,"{'classifier__max_depth': 100, 'classifier__n_estimators': 1000}",0.9096916299559471,0.9315673289183223,0.8896247240618101,0.9102945609786932,0.017128303475067636,11,0.9053140096618357,0.9517867271695972,0.8592587392952408,0.9054531587088913,0.03777452101494018,11,0.7413259986337324,0.7903543307086615,0.6865704286964129,0.7394169193462691,0.04239109982859112,11,0.7927979072744475,0.8456219425053593,0.7329009433962264,0.7904402643920111,0.04604834249649031,11,False,100,1000.0,
